Date,Title,Teaser,Date_Link
17.4.2017,"Verfassungsreferendum in der Türkei
Alle Resultate zur Abstimmung in der Übersicht",Eine knappe Mehrheit der Türken hat das Verfassungsreferendum angenommen. Auslandtürken stimmten anders als Inlandtürken – und je nach Land sehr unterschiedlich. Die wichtigsten Resultate im Überblick.,18.04.2017
17.4.2017,"Verfassungsreferendum in der Türkei
Die Stunde des grossen Spalters","Recep Tayyip Erdogan hat gewonnen. Die Türken haben mit denkbar knapper Mehrheit sein sogenanntes Präsidialsystem abgenickt. Konsens und Versöhnung wären dringend nötig, aber das ist nicht Erdogans Stil.",18.04.2017
vor 4 Stunden,"Verfassungsreferendum in der Türkei
Trump soll Erdogan gratuliert haben",Die Türkei hat am Sonntag das umstrittene Verfassungsreferendum angenommen. Hier finden Sie die aktuellen Entwicklungen.,18.04.2017
vor 1 Stunde,"Türkisches Verfassungsreferendum
Ein Punktesieg mit bitterem Nachgeschmack",Staatspräsident Recep Tayyip Erdogan jubelt nach dem knappen Abstimmungserfolg. Die Opposition fordert eine Annullation des Ergebnisses.,17.04.2017
17.4.2017,"Verfassungsreferendum in der Türkei
Alle Resultate zur Abstimmung in der Übersicht",Eine knappe Mehrheit der Türken hat das Verfassungsreferendum angenommen. Auslandtürken stimmten anders als Inlandtürken – und je nach Land sehr unterschiedlich. Die wichtigsten Resultate im Überblick.,17.04.2017
17.4.2017,"Verfassungsreferendum in der Türkei
Die Stunde des grossen Spalters","Recep Tayyip Erdogan hat gewonnen. Die Türken haben mit denkbar knapper Mehrheit sein sogenanntes Präsidialsystem abgenickt. Konsens und Versöhnung wären dringend nötig, aber das ist nicht Erdogans Stil.",17.04.2017
vor 8 Minuten,"Verfassungsreferendum in der Türkei
In Istanbul gehen Demonstranten gegen Erdogan auf die Strasse",Die Türkei hat am Sonntag das umstrittene Verfassungsreferendum angenommen. Hier finden Sie die aktuellen Entwicklungen.,17.04.2017
vor 53 Minuten,"Verfassungsreferendum in der Türkei
Erdogan will Wiedereinführung der Todesstrafe auf Tagesordnung setzen",Die Türkei hat am Sonntag über ein umstrittenes Verfassungsreferendum abgestimmt. Der Weg zur Einführung eines Präsidialsystems scheint nun frei. Hier finden Sie die letzten Entwicklungen.,16.04.2017
vor 4 Stunden,"Verfassungsreferendum in der Türkei
«Ich fürchte mich vor der Zukunft»",Nach dem mutmasslichen Sieg des «Ja»-Lagers ist vielen Türken bange. Einige haben eine besondere Form des akkustischen Protests wiederentdeckt.,16.04.2017
vor 4 Stunden,"Verfassungsreferendum in der Türkei
Erdogan beansprucht Sieg, die Opposition ruft Foul",In der Türkei hat das Volk laut den Staatsmedien knapp Ja zur Einführung einer Präsidialrepublik gesagt. Die Opposition erkennt das Resultat nicht an.,16.04.2017
15.4.2017,"Debatte über Kantonsfinanzen
«Staatsaufgaben ernsthaft entflechten»","Für die Kantone sind die fetten Jahre vorbei. Auf Steuersenkungen folgen Leistungsüberprüfungen und Steuererhöhungen. Was ist zu tun, damit die Kantonsfinanzen nicht aus dem Ruder laufen?",15.04.2017
15.4.2017,"Schweizer Tourismus
Ein rauer Winter",Die wirtschaftlichen Sorgen sind in den Tourismusorten in der abgelaufenen Wintersaison nochmals grösser geworden. Rückschläge erlitten überraschenderweise auch die österreichischen Destinationen.,15.04.2017
15.4.2017,"Sorgenberuf
Kindergärtnerinnen fühlen sich benachteiligt","Es brodelt unter den Kindergärtnerinnen. Jetzt, wo die bedeutende Rolle des Kindergartens erkannt sei, degradiere man ihren Beruf: Aus einem 100-Prozent-Job mache man eine 88-Prozent-Anstellung.",15.04.2017
15.4.2017,"Illegale Firmenkonkurse
Die kriminellen Machenschaften des Herrn B.",Christian B. hat im Auftrag eines Vermittlers über hundert Firmen an die Wand gefahren – illegal. Doch er ist kein Einzelfall: Der Schaden liegt schweizweit im Milliardenbereich.,15.04.2017
vor 2 Stunden,"Play-off-Final
Bern fehlt ein Sieg zur Titelverteidigung","Der SC Bern bezwingt im fünften Finalspiel den EV Zug 6:1. Damit liegen die Berner in der Finalserie mit 3:2-Siegen vorne. Am Ostermontag winkt ihnen in Zug die Gelegenheit, zum 15. Mal in der Klubgeschichte Schweizer Meister zu werden.",15.04.2017
vor 4 Stunden,"117 Jahre alt
Italienerin Emma Morano als ältester Mensch der Welt gestorben","Der wohl älteste Mensch der Welt, die Italienerin Emma Morano, ist tot. Sie starb am Samstag im Alter von 117 Jahren in ihrem Schlafzimmer in Verbania am Lago Maggiore in Norditalien.",15.04.2017
vor 4 Stunden,"Überbuchungen
Airline United ändert Regeln für mitfliegende Crew-Mitglieder",False,15.04.2017
15.4.2017,"Abstimmung in der Türkei
Erdogan stellt bei Referendumssieg Todesstrafe in Aussicht",Vor dem Referendum in der Türkei hat Staatschef Recep Tayyip Erdogan um massenhafte Zustimmung zur Einführung seines Präsidialsystems geworben. Er stellt im Falle seines Sieges eine weitere Volksabstimmung in Aussicht: Diesmal zur Einführung der Todesstrafe.,15.04.2017
15.4.2017,"Ein Missbrauchsopfer erzählt
«Alle taten, als sei nichts gewesen»",Andreas Guggenberger schildert seine Zerrissenheit als Missbrauchsopfer seines damaligen Idols Jürg Jegge. Als 15-Jähriger hat er bei ihm gewohnt – und wurde regelmässig sexuell missbraucht.,15.04.2017
15.4.2017,"Somalias Seeräuber
Die Rückkehr der Piraten",Fünf Jahre lang war es ruhig am Golf von Aden. Seit neuestem treibt die Piraterie wieder ihr Unwesen. Nicht zufällig fällt sie mit der Hungerkrise in Ostafrika zusammen.,15.04.2017
15.4.2017,"Kursvolatilität
Langsam kommt etwas Nervosität auf",Anleger versichern sich verstärkt gegen mögliche Kursrückschläge an den Aktienmärkten.,15.04.2017
15.4.2017,"Militärparade in Pjongjang
Hier zeigt Kim Jong Un der Welt sein riesiges Militärarsenal","Nach dem US-Angriff auf Syrien wird damit gerechnet, dass Donald Trump auch Nordkorea militärisch in die Schranken weisen könnte. So reagiert Pjongjang am «Tag der Sonne».",15.04.2017
15.4.2017,"Christian Gross
Fussballtrainer in einer fremden Welt","Christian Gross ist seit 2014 Trainer von al-Ahly. In Zürich Höngg aufgewachsen, sucht der 62-jährige Schweizer am Roten Meer das Abenteuer – in einer Kultur, die für Europäer immer wieder schwerverdaulich ist.",15.04.2017
14.4.2017,"Karfreitag und Ostern
Das Wagnis der Torheit","Christen glauben an einen Erlöser, der gekreuzigt wurde, starb und auferstanden ist. Darum wurden – und werden – sie für töricht gehalten und für verrückt erklärt. Was hat es mit dieser Torheit auf sich?",14.04.2017
14.4.2017,"Präsident Mauricio Macri im Interview
«Argentinien wird weltweit am schnellsten wachsen»","Führt Donald Trumps Abschottungspolitik dazu, dass die Staaten Lateinamerikas wieder enger zusammenrücken? Argentiniens Präsident Macri hält das für möglich. Seinem eigenen Land prophezeit er ein fulminantes Comeback.",14.04.2017
14.4.2017,"Nestlé, Novartis, Hyundai & Co.
Schmeicheleien für Erdogans Türkei",In einer gross angelegten Imagekampagne loben Spitzenmanager ausländischer Konzerne den Standort Türkei. Angesichts der derzeitigen Situation des Landes hat das einen schalen Beigeschmack.,14.04.2017
14.4.2017,"Afghanistangespräche in Moskau
Das «Grosse Spiel» mit den Taliban",Moskau hält bereits zum dritten Mal internationale Friedensgespräche zu Afghanistan ab. Um Frieden in Afghanistan geht es dabei nur am Rande.,14.04.2017
14.4.2017,"Erzwungener Bonus-Verzicht
Fehlendes Gespür der CS-Spitze",Höhere Vergütungen trotz Milliardenverlusten für die Aktionäre sind schwer zu vermitteln. Bedauerlicherweise hat sich die gebeutelte Credit Suisse erst angesichts einer drohenden Niederlage an der Generalversammlung zu einem Boni-Teilverzicht durchgerungen.,14.04.2017
14.4.2017,"GBU-43/B
Das ist die «Mutter aller Bomben» – und diese Besonderheiten hat sie",False,14.04.2017
14.4.2017,"Chinesisch-schweizerische Konsultationen
Bundesrat Ueli Maurer reist mit grosser Entourage durch Asien","Chinas Staatschef Xi Jinping hat beim Weltwirtschaftsforum in Davos versichert, sein Land weiter öffnen zu wollen. Dazu könnte auch der Finanzmarkt gehören. Die Schweizer Branche wittert Morgenluft.",14.04.2017
14.4.2017,"Ein Land am Abgrund
Was sich in Venezuela abspielt, ist keine Krise – es ist eine Katastrophe","Venezuelas Regierung hat das Land nicht nur wirtschaftlich zugrunde gerichtet, sondern die Demokratie im populistischen Nebel des Chavismus ausgehöhlt.",14.04.2017
14.4.2017,"Neue Sonderwirtschaftszone in China
Eine Millionenstadt aus dem Nichts",Mit den beiden Wirtschaftszonen Shenzhen im Süden und Pudong im Osten des Landes hat Peking gute Erfahrungen gesammelt. Nun soll ein neuer Standort unweit von Peking neue Wunder bewirken.,14.04.2017
14.4.2017,"Sieben Antworten zum Referendum
Wird die Türkei am 17. April ein anderes Land sein?",Der Countdown läuft: An diesem Sonntag entscheiden über 55 Millionen türkische Wahlberechtigte über einen möglichen Systemwechsel. Selten wurde eine Abstimmung in der Türkei mit so viel Spannung erwartet.,14.04.2017
vor 4 Stunden,"Osterverkehr
Rekordstau vor dem Gotthard",Der Weg in Richtung Süden ist dieses Jahr für Autofahrer besonders lang. Das schöne Wetter im Tessin lockt Tausende. Mit 14 Kilometern Länge war der Stau am Gotthard an einem Karfreitag noch nie so lang wie dieses Jahr.,14.04.2017
vor 3 Stunden,"Wirtschaftsreformen
In der Ukraine geht es um die Wurst","Das Reformtempo in der Ukraine ist zu langsam. Nun will der Internationale Währungsfonds schnelle Erfolge sehen, wie sein lokaler Vertreter im Gespräch erklärt. Es stehen entscheidende Wochen an.",13.04.2017
False,Was heute wichtig ist,USA setzen erstmals ihre grösste nicht-nukleare Bombe im Krieg ein / Festgenommener Iraker offenbar nicht an Anschlag auf BVB-Bus beteiligt / Bundesgericht bestätigt Verurteilung von SVP-Politikern wegen diskriminierenden «Schlitzer»-Inserats,13.04.2017
vor 4 Stunden,"Krieg in Afghanistan
USA setzen erstmals ihre grösste nichtnukleare Bombe ein",False,13.04.2017
13.4.2017,"Vor dem türkischen Referendum
Die Staatsgewalt im Nacken",Einschüchterung und Zermürbungstaktik setzen den Gegnern von Erdogans Präsidialrepublik zu – ans Aufgeben denken sie nicht.,13.04.2017
13.4.2017,"Viele Fragen an die schwedische Polizei
Wer ist der Stockholm-Attentäter wirklich?","Hatte Schwedens Sicherheitspolizei den Stockholm-Attentäter falsch eingeschätzt? Warum war er nicht bereits deportiert gewesen? Die Behörden sehen sich Fragen gegenüber, die komplizierter sind, als es zunächst scheint.",13.04.2017
vor 45 Minuten,"Deutsche Bundestagswahl
Merkel liegt in ARD-Umfrage wieder vor Schulz",False,13.04.2017
13.4.2017,"Spenden für Afrika
Schweizer zeigen sich solidarisch","Die Schweizer Bevölkerung und der Bund zeigen sich grosszügig, wenn es um die vom Hunger bedrohten Menschen im Osten Afrikas geht. Wegen der Dürre ringen über 20 Millionen Menschen ums Überleben.",13.04.2017
13.4.2017,"Osterstau am Gotthard
Reiseverkehr und Unfall verursachen lange Wartezeiten","Der Weg in Richtung Süden ist dieses Jahr für Autofahrer besonders lang. Das schöne Wetter im Tessin lockt Tausende. Erschwerend kam ein Unfall im Seelisbergtunnel der A2 dazu, der den Verkehr schon weit vor dem Gotthard stoppte.",13.04.2017
,"Serie «Digitalisierung»
Industrie 4.0 – Erfolg ist kein Selbstläufer","Der Hype ist riesig, doch ohne harte Arbeit verpufft er wirkungslos. Mit einem gezielten Vorgehen können Firmen die digitale Transformation und den Traum von der vierten industriellen Revolution in effektive Mehrwerte umwandeln.",13.04.2017
13.4.2017,"Unmut über Betrugsfall in Südkorea
Aktionäre verpassen ABB-Führung einen Denkzettel","Die Leitung des Industriekonzerns ABB musste sich an der Generalversammlung viel Kritik gefallen lassen. Wie es geschehen konnte, dass ein einzelner betrügerischer Manager in Südkorea einen Schaden von 100 Mio. $ anrichtete, ist für viele Anteilseigner unverständlich.",13.04.2017
False,"Die zwei Leben der Zofia Posmysz
Die Frau, für die das Wort «zerbrechlich» erfunden worden scheint, überlebte Auschwitz und feiert mit 93 Jahren noch Erfolge",False,13.04.2017
vor 56 Minuten,"NLA-Play-off-Final
Der EV Zug ist zurück",Die Zuger gewinnen zum zweiten Mal in Folge in der Overtime und gleichen die Finalserie aus. Fabian Schnyder entscheidet mit seinem zweiten persönlichen Treffer den Match.,13.04.2017
vor 2 Stunden,"Liga-Qualifikation
Ambri bleibt erstklassig",Ambri-Piotta bleibt in der National League A. Die Leventiner gewinnen bei Langenthal 2:0 und beenden die Ligaqualifikation gegen den NLB-Meister mit 4:0 Siegen.,13.04.2017
13.4.2017,"USA
In diesen Punkten hat Donald Trump seine Meinung in kurzer Zeit komplett geändert",False,13.04.2017
vor 2 Stunden,"Russland und die USA
Keine echte Annäherung","Obwohl Moskau die Einigkeit betont, bleiben alle wichtigen Streitpunkte mit Washington bestehen.",12.04.2017
vor 3 Stunden,"Anschlag auf BVB-Teambus
Angebliches Bekennerschreiben weckt Zweifel",Die Behörden haben nach dem Sprengstoffanschlag auf Fussballspieler von Borussia Dortmund einen Deutschen und einen Iraker aufgespürt.,12.04.2017
vor 1 Stunde,"Champions League
Dortmunds unglücklicher Abend",Nach dem Terroranschlag wird Fussball gespielt: Dortmund unterliegt Monaco in der Champions League. Lag es an den Umständen?,12.04.2017
vor 3 Stunden,"Überwachung im Internet
Justizdepartement startet Angriff auf die Privatsphäre der Internetnutzer",Internetnutzer sollen jederzeit identifiziert werden können. Auch Zahlungsdaten ihrer Kunden sollen die Fernmeldeanbieter für die Behörden bereithalten. Nun wehrt sich die Branche dagegen.,12.04.2017
vor 2 Stunden,"Bodluv-Sistierung
Der Bundesrat wäscht weisser","Der Persilschein für Verteidigungsminister Parmelin zeugt nicht gerade von bundesrätlicher Kritikfähigkeit, sondern vielmehr von einer Geringschätzung der Arbeit der Geschäftsprüfungskommissionen.",12.04.2017
vor 49 Minuten,"Champions League
Ronaldo trifft doppelt – Real glänzt in München",Bayern München verliert den Champions-League-Viertelfinal gegen Real Madrid. Cristiano Ronaldo macht den Unterschied.,12.04.2017
vor 3 Stunden,"Berlin publiziert Bericht zu Armut
Wie ungerecht geht es in Deutschland zu?",In Deutschland finden immer mehr Leute Arbeit. Trotzdem dominiert das Thema «soziale Gerechtigkeit» bis jetzt den Wahlkampf. Der Armutsbericht der Regierung räumt nun mit einigen negativen Mythen auf.,12.04.2017
12.4.2017,"Nazi-Vergleiche
Wer Trump in die Nähe Hitlers rückt, tut einem Rassisten, Chauvinisten und notorischen Lügner Unrecht","Donald Trump ist der neue Hitler, Amerika wird faschistisch? Falsch. Die ständigen Nazi-Vergleiche bringen keinen Erkenntnisgewinn, machen aber die Rechtspopulisten unfreiwillig stark.",12.04.2017
vor 4 Stunden,"Bombardier und Siemens
So schnell wächst kein neuer Riese im Bahngeschäft","Für einen Zusammenschluss der Aktivitäten von Bombardier und Siemens im Bahnbereich spricht vieles. Doch Einwände sind nicht nur von Wettbewerbsbehörden, sondern auch von Gewerkschaftern zu erwarten.",12.04.2017
vor 4 Stunden,"Kindes- und Erwachsenenschutzbehörde Zürich
Kesb greift immer weniger häufig ein","So viel wie nötig, so wenig wie möglich – so lautet das Prinzip der Stadtzürcher Kindes- und Erwachsenenschutzbehörde (Kesb). Auch letztes Jahr ist die Zahl der angeordneten Schutzmassnahmen gesunken.",12.04.2017
12.4.2017,"Zürcher Spitalsteuer
Der falsche Ansatz","Der Kantonsrat hat die «Hirslanden-Steuer» zu Recht gekippt. Nicht nur wäre es absurd, willkürlich ein einzelnes Unternehmen zu besteuern. Das Gesetz zielte auch am eigentlichen Problem vorbei.",12.04.2017
vor 2 Stunden,"Gemeinderat bewilligt Baukredit von 24,5 Millionen
Klares Ja zu einem Asylzentrum mitten in der Stadt","Geht es nach dem Gemeinderat, wird auf dem Duttweiler-Areal ein Zentrum für 360 Asylbewerber gebaut. Linke und Grüne machen sich jedoch bereits jetzt Sorgen um die Hausordnung.",12.04.2017
vor 3 Stunden,"Weggefährte von Rainer Werner Fassbinder
Kameramann Michael Ballhaus gestorben","Er galt als einer der besten Kameramänner der Welt, in Hollywood arbeitete er mit allen Grossen des Fachs. Jetzt ist Michael Ballhaus, der Erfinder des «Ballhaus-Kreisels», gestorben.",12.04.2017
vor 4 Stunden,"Christen im Visier
Ägypten als Zielscheibe des IS",Der IS verliert vielerorts und eröffnet in Ägypten eine neue Front gegen die Christen. Die Reaktion der Regierung macht vielen Sorgen.,11.04.2017
vor 8 Minuten,"Explosionen beim BVB-Mannschaftsbus
«Gezielter Angriff auf das Fussballteam»",Beim Teambus von Borussia Dortmund sind drei Sprengsätze explodiert. Ein BVB-Spieler wurde dabei verletzt. Das Champions-League-Spiel gegen Monaco musste abgesagt werden.,11.04.2017
11.4.2017,"500 Jahre Reformation
«Es gibt keine direkte Linie von Luther zu Hitler»","Für viele Juden war Luther nicht einfach Antijudaist, sondern Antisemit. Hitlers Wüten wollen sie ihm dennoch nicht anlasten. Sie sehen viel Verbindendes zwischen Protestantismus und Judentum.",11.04.2017
vor 1 Stunde,"Olympische Winterspiele «Sion 2026»
Sportparlament gibt grünes Licht",Die Schweiz soll sich für die Olympischen Winterspiele 2026 bewerben: Das nationale Sportparlament entscheidet sich einstimmig dafür. Nun ist der Bundesrat am Zug.,11.04.2017
11.4.2017,"Nach der «Waffenabgabe» der ETA
Bitterkeit im Baskenland",Die baskische Terrororganisation ETA hat einen Teil ihrer Waffen abgegeben. Bitterkeit und Verbissenheit prägen weiterhin die Stimmung.,11.04.2017
vor 4 Stunden,"Computersicherheit
Der grosse Überlastungsangriff auf die Medien","Wikileaks ist angetreten mit dem Anspruch, Licht in dunkle Machenschaften zu bringen. Doch die Organisation bewirkt genau das Gegenteil: Verdunkelung.",11.04.2017
11.4.2017,"Notfälle in der Stadt Zürich
Patienten müssen zu lange auf Nothilfe warten",In Wollishofen und Schwamendingen müssen Patienten manchmal länger als die vorgegebenen zehn Minuten auf Hilfe warten. Nun reagiert das Zürcher Sicherheitsdepartement von Richard Wolff.,11.04.2017
11.4.2017,"Überbuchungen von Flügen
Weltweite Empörung nach rabiatem Vorgehen gegen Fluggast",False,11.04.2017
vor 43 Minuten,"Play-off-Final
Der EV Zug lebt","Zug verkürzt mit einem 2:1 in der Verlängerung in der Finalserie gegen Bern. Ausgerechnet Martschini und Suri, die bisher enttäuscht haben, werden zu den Matchwinnern.",11.04.2017
vor 2 Stunden,"Giftgaseinsatz in Syrien
Trumps Sprecher irritiert mit Hitler-Zitat",False,11.04.2017
11.4.2017,"Syrien-Konflikt
Tillerson setzt Moskau unter Druck",Amerikas Aussenminister Tillerson drängt Russland am G-7-Treffen zu einer klaren Positionierung im Syrien-Krieg. Neue Sanktionen gegen Russland lehnten die G-7-Aussenminister jedoch ab.,11.04.2017
vor 4 Stunden,"Humanitäres Modell ein Raub der Flammen
Flüchtlingslager Grande-Synthe niedergebrannt","Beim Streit zwischen Flüchtlingen verschiedener Herkunft ist im «Modell-Camp» Grande-Synthe ein Brand ausgebrochen, der das Lager vollständig zerstört hat. Auf das Drama reagieren auch die Politiker.",11.04.2017
vor 3 Stunden,"Aufstand gegen Maduro
Student getötet bei Protesten in Venezuela",False,11.04.2017
11.4.2017,"Generalversammlung von Sika
Vage Kaufofferte an die Familie","Der Übernahmekonflikt beim Bauchemiehersteller Sika prägt die Generalversammlung der Firma. Sika-Präsident Paul Hälg schlägt der Familie eine Transaktion vor, die finanziell so attraktiv ist wie der Verkauf an Saint-Gobain.",11.04.2017
vor 2 Stunden,"Gesetz gegen NGO in Ungarn
Die Regierung Orban legt nach",Ungeachtet der Proteste rund um die Hochschulreform legt die Regierung Orban mit dem Gesetz über ausländisch finanzierte NGO die nächste umstrittene Reform vor. Sie gleicht der Regelung in Russland.,10.04.2017
False,Was heute wichtig ist,CIA soll für Hackerangriffe auf 40 Ziele in 16 Ländern verantwortlich sein / Oberstes Gericht in den USA ist wieder komplett / FC Basel trennt sich Ende Saison von Coach Urs Fischer,10.04.2017
10.4.2017,"Konflikt auf der koreanischen Halbinsel
Land ohne Möglichkeiten","Das Regime in Pjongjang hat kein Interesse daran, dass sich die gegenwärtige spannungsgeladene Situation ändert. Sollten die USA Nordkorea angreifen, wäre es zu allem fähig.",10.04.2017
10.4.2017,"US-Militärschlag in Syrien
Die Verbündeten von Asad drohen den Amerikanern",Iran und Moskau springen dem Regime in Damaskus zur Seite. Derweil sorgen amerikanische Regierungsvertreter für reichlich Verwirrung.,10.04.2017
vor 1 Stunde,"Roger Federer
Der gute Mensch von nebenan","Der Zeitpunkt für den «Match for Africa 3» in Zürich ist ideal, denn die Beliebtheit von Roger Federer hat ein Allzeithoch erreicht; der Tennisstar ist das Oberhaupt unserer königlichen Ersatzfamilie.",10.04.2017
vor 2 Stunden,"Neuer Armeechef
«Schweizer Armee könnte Cyber-Angriff lancieren»","Die Schweiz habe in der elektronischen Kriegsführung aufgeholt, sagt der neue Armeechef Philippe Rebord. Ein Angriff sei auch als Akt der Verteidigung zu sehen.",10.04.2017
vor 3 Stunden,"Lagarde, Kim und Azevedo in Berlin
«Offene Märkte sind eine Frage der sozialen Gerechtigkeit»",Seit 1990 hat eine Milliarde Menschen die absolute Armut verlassen. Für die Chefs dreier multilateraler Organisationen ist klar: Ohne Handelsöffnung wäre dies nicht möglich gewesen.,10.04.2017
vor 4 Stunden,"Anschlag in Stockholm
Schwedens Abschiebepraxis ist jetzt im Visier",Der Attentäter von Stockholm hat keine Aufenthaltsbewilligung in Schweden – er hätte längst ausgeschafft werden sollen.,10.04.2017
vor 43 Minuten,"Medien
Pulitzer-Preise für «Panama Papers» und Trump-Berichterstattung",False,10.04.2017
vor 3 Stunden,"Kalifornien
Zwei Tote bei Amoklauf in einer Schule in San Bernardino",False,10.04.2017
10.4.2017,"Sexueller Missbrauch
Zytglogge-Verlag distanziert sich von Jürg Jegge","Der Zytglogge-Verlag, bei dem alle Bücher von Jürg Jegge erschienen sind, stellt die Zusammenarbeit per sofort ein.",10.04.2017
vor 4 Stunden,"Stockende Reformen
Der Westen darf die Ukraine nicht vergessen",Mit der Notenbankchefin Hontarewa tritt eine weitere Vorzeige-Reformerin ab. Aber die reformfeindlichen Kräfte in der Ukraine dürfen nicht die Oberhand gewinnen. Gefordert ist auch der Westen.,10.04.2017
vor 2 Stunden,"Trainerwechsel im FC Basel
Neue Menschen, neues Feuer",Der Trainer Urs Fischer muss den Klub im Sommer verlassen. Die neue Klubführung um den Sportchef Marco Streller will sich von der alten Klubführung emanzipieren.,10.04.2017
vor 3 Stunden,"Frankreich weist Genfer Imam aus
Aktenzeichen Hani Ramadan","Wer ist der Direktor des Genfer Zentrums für Islam, den Frankreich des Landes verwiesen hat? In Genf wird er als doppelzüngig bezeichnet, gleichzeitig gilt Ramadan als dialogbereiter Gesprächspartner.",10.04.2017
vor 4 Stunden,"Hirslanden
Kantonsrat kippt Spitalsteuer",Die sogenannte «Lex Hirslanden» ist gescheitert – nun droht die SP mit einer Volksinitiative. Die Vorlage verlangt eine Abgabe für Listenspitäler auf zusatzversicherte Patienten,10.04.2017
vor 3 Stunden,"Anschlag auf zwei Kirchen
Blutiger Palmsonntag in Ägypten",In Ägypten ist die Gewalt gegen Christen eskaliert. Der IS reklamierte Bombenanschläge auf zwei Kirchen mit über 40 Toten für sich. Präsident al-Sisi hat für drei Monate den Notstand verhängt.,09.04.2017
vor 55 Minuten,"Anschlag in Stockholm
Stockholm-Attentäter hat sich illegal in Schweden aufgehalten",Die Opfer der Lastwagen-Attacke vom Freitag sind identifiziert. Im Zentrum Stockholms versammeln sich am Sonntag mehrere tausend Menschen zu einer Friedensdemonstration.,09.04.2017
vor 4 Stunden,"Angriff in Syrien
Für die USA habe der Kampf gegen den IS Vorrang, sagt Aussenminister Tillerson","Der amerikanische Luftangriff auf einen syrischen Stützpunkt schlägt weiter hohe Wellen. Aus der Trump-Regierung kommen unterschiedliche Signale, wie es in der Syrien-Politik weitergehen soll.",09.04.2017
vor 4 Stunden,"Fall Jürg Jegge
Die Staatsanwaltschaft wird aktiv","Die Zürcher Justizbehörden haben Vorermittlungen eingeleitet, um die von Jürg Jegge eingestandenen Fälle von sexuellem Missbrauch zu untersuchen. Ob strafrechtlich etwas hängen bleibt, ist offen.",09.04.2017
vor 4 Minuten,"Lenins Fahrt von Zürich nach Petrograd
Die Revolution kommt ins Rollen",Um Lenins Zugfahrt von Zürich nach St. Petersburg im April 1917 ranken sich grosse und kleine Geschichten. Am Sonntag ist sie wiederholt worden – bis Etzwilen.,09.04.2017
9.4.2017,"Amerikanisch-chinesischer Gipfel
Warum es Peking sehr gelegen kommt, dass Trump sich für Themen wie Menschenrechte nicht interessiert",Die staatlichen Medien in China verkaufen das Treffen zwischen Trump und Xi als grossen Erfolg – es hat den amerikanischen Präsidenten für Peking berechenbarer gemacht.,09.04.2017
9.4.2017,"Erfolg der Republikaner
Darum ist die Bestätigung von Neil Gorsuch als Richter im Obersten Gericht für Trump nur der erste Schritt","Obwohl der Streit um den neuen amerikanischen Bundesrichter Neil Gorsuch viel Staub aufwirbelt, ist er eigentlich nur eine Hauptprobe. Die nächste Vakanz könnte bedeutend folgenschwerer sein.",09.04.2017
vor 3 Stunden,"Scotland Yard
Nach 188 Jahren Männerherrschaft führt künftig diese Frau den Scotland Yard",Cressida Dick gilt als beste Ermittlerin im Vereinigten Königreich. Sie ist aber nicht unumstritten. Ab Montag ist sie Chefin von Scotland Yard.,09.04.2017
9.4.2017,"Recycling in Ghana
Hätte man nur den Umweltschutz im Auge, müsste man Agbogbloshie sofort schliessen",Die riesige Müllhalde Agbogbloshie am Rand der ghanesischen Hauptstadt Accra gilt manchen als Hölle auf Erden. Aber es ist auch ein Ort der kreativen Wiederverwertung und der Selbstorganisation.,09.04.2017
9.4.2017,"«Tatort»
Wo die Welt noch simpel ist",Neben den Ermittlern Ringelhahn und Voss tritt viel Personal auf im «Tatort» aus Franken. Ein Anschlag auf eine Flüchtlingsunterkunft fordert eine Tote und gibt Anlass zu viel Schwarz-Weiss-Malerei im Flüchtlingsmilieu und darüber hinaus.,09.04.2017
9.4.2017,Kenyaner dominieren den Zürich-Marathon,An der 15. Austragung des Zürich-Marathons schaffen es bei den Männern nur Kenyaner aufs Podest. Armin Flückiger aus Rapperswil wird Sechster und stellt eine persönliche Bestleistung auf.,09.04.2017
vor 53 Minuten,"Paris - Roubaix
Der Kronprinz Peter Sagan scheitert","Peter Sagan hat das Potenzial, auch an den Classiques in die Fussstapfen Tom Boonens und Fabian Cancellaras zu treten. Bei Paris–Roubaix bremsen ihn Defekte – die Chance nutzt Greg Van Avermaet.",09.04.2017
8.4.2017,"Das neue Heimatgefühl
Warum Zürcher Basler werden wollen",Hunderte von Schweizern erwerben jedes Jahres für viel Geld und mit viel Aufwand das Bürgerrecht ihres derzeitigen Wohnortes. Einige Gemeinden werben mit grossem Erfolg offensiv um neue Bürger.,08.04.2017
vor 4 Stunden,"EU-Finanzminister
Die Kehrseite des Steuer-Kreuzzugs",Der forcierte Kampf gegen die Steuervermeidung weckt in der EU allmählich Sorgen über die Rechtssicherheit und über Wettbewerbsnachteile gegenüber anderen Weltregionen. Trotzdem will die EU-Kommission am Kurs festhalten.,08.04.2017
8.4.2017,"Stockholmer Terrorangriff
Hauptverdächtiger des Attentats gefasst","Nur Stunden nach dem blutigen Attentat im Zentrum Stockholms vom Freitag hat die Polizei einen Mann verhaftet, der unter dringendem Tatverdacht steht. Seine Absichten und Verbindungen sind jedoch nach wie vor unklar.",08.04.2017
